"draw_date","prize1","prize2_1","prize2_2","prize3_1","prize3_2","prize3_3","prize3_4","prize3_5","prize3_6","prize4_1","prize4_2","prize4_3","prize4_4","prize5_1","prize5_2","prize5_3","prize5_4","prize5_5","prize5_6","prize6_1","prize6_2","prize6_3","prize7_1","prize7_2","prize7_3","prize7_4","special_prize"
"2005-12-27T00:00:00.000Z","31496","07092 "," 61248","47445 "," 58824 "," 65842 "," 26607 "," 53530 "," 92313","8884 "," 7376 "," 9560 "," 0336","0316 "," 3613 "," 4191 "," 1484 "," 0558 "," 4773","884 "," 365 "," 384","66 "," 05 "," 50 "," 07","09778"
"2005-12-28T00:00:00.000Z","82177","22028 "," 75601","72490 "," 33805 "," 60942 "," 35724 "," 09315 "," 30291","8896 "," 9083 "," 5281 "," 6039","4636 "," 9068 "," 6657 "," 8079 "," 5546 "," 6638","993 "," 470 "," 606","30 "," 39 "," 16 "," 71","64632"
"2005-12-29T00:00:00.000Z","46055","62778 "," 60289","88506 "," 69626 "," 47494 "," 79209 "," 66476 "," 37029","8465 "," 1393 "," 4087 "," 8999","5796 "," 9647 "," 4446 "," 5179 "," 4744 "," 6508","865 "," 175 "," 769","78 "," 24 "," 43 "," 86","99368"
"2005-12-30T00:00:00.000Z","91333","58172 "," 14448","90565 "," 34900 "," 50614 "," 46798 "," 63892 "," 91111","8065 "," 1148 "," 8360 "," 1714","8479 "," 8089 "," 8286 "," 3284 "," 1481 "," 7953","531 "," 695 "," 049","72 "," 34 "," 66 "," 31","48190"
"2005-12-31T00:00:00.000Z","49627","05573 "," 48022","09718 "," 85000 "," 63953 "," 93888 "," 66863 "," 34383","1925 "," 1731 "," 8723 "," 4761","8612 "," 2841 "," 9382 "," 1547 "," 4458 "," 2559","483 "," 523 "," 305","26 "," 69 "," 16 "," 13","84069"
"2006-01-01T00:00:00.000Z","07853","04492 "," 05309","05322 "," 23963 "," 31598 "," 09472 "," 23298 "," 67980","3838 "," 6660 "," 8830 "," 4177","6954 "," 2724 "," 9612 "," 4249 "," 0841 "," 5036","669 "," 011 "," 393","55 "," 73 "," 48 "," 17","26850"
"2006-01-02T00:00:00.000Z","24459","03002 "," 92824","90595 "," 18384 "," 31652 "," 20526 "," 64663 "," 42403","6992 "," 2054 "," 0129 "," 2690","4325 "," 7486 "," 5726 "," 6459 "," 9926 "," 7226","156 "," 158 "," 924","67 "," 52 "," 17 "," 56","99465"
"2006-01-03T00:00:00.000Z","96091","79272 "," 63919","69639 "," 13060 "," 99813 "," 06413 "," 17507 "," 72003","5200 "," 6312 "," 3182 "," 8865","6105 "," 3027 "," 3018 "," 3822 "," 7060 "," 5612","328 "," 866 "," 369","83 "," 91 "," 48 "," 24","66962"
"2006-01-04T00:00:00.000Z","68739","23322 "," 45237","56053 "," 14497 "," 96447 "," 84080 "," 20740 "," 94448","8833 "," 3902 "," 9082 "," 8141","3489 "," 1927 "," 8954 "," 0569 "," 4405 "," 2192","971 "," 376 "," 473","60 "," 14 "," 90 "," 11","67400"
"2006-01-05T00:00:00.000Z","37632","92695 "," 83243","92942 "," 09570 "," 23686 "," 30338 "," 52925 "," 82790","7572 "," 1053 "," 9677 "," 3574","4527 "," 3481 "," 0257 "," 6728 "," 3973 "," 5502","301 "," 610 "," 597","96 "," 84 "," 43 "," 20","23748"
"2006-01-06T00:00:00.000Z","75870","63524 "," 21394","67602 "," 62298 "," 44397 "," 26231 "," 38591 "," 85424","4180 "," 5094 "," 9946 "," 1845","5202 "," 7874 "," 2247 "," 6007 "," 4017 "," 1391","514 "," 665 "," 412","78 "," 82 "," 20 "," 36","45172"
"2006-01-07T00:00:00.000Z","17944","31789 "," 29114","89120 "," 11401 "," 43053 "," 79538 "," 24849 "," 02869","0451 "," 2057 "," 7942 "," 8838","6954 "," 8061 "," 4050 "," 1028 "," 1953 "," 0552","471 "," 259 "," 758","29 "," 67 "," 99 "," 78","51647"
"2006-01-08T00:00:00.000Z","22951","82915 "," 54772","40572 "," 98379 "," 86437 "," 15666 "," 33954 "," 54791","1936 "," 8247 "," 2538 "," 2402","8907 "," 9584 "," 1645 "," 3103 "," 2107 "," 3845","243 "," 344 "," 273","46 "," 57 "," 77 "," 89","30779"
"2006-01-09T00:00:00.000Z","80107","57138 "," 28695","91818 "," 62516 "," 52447 "," 64522 "," 45151 "," 40037","2505 "," 6999 "," 6708 "," 2481","5990 "," 8740 "," 2501 "," 5594 "," 3909 "," 0231","752 "," 647 "," 637","67 "," 64 "," 76 "," 94","25322"
"2006-01-10T00:00:00.000Z","81420","54342 "," 19931","31570 "," 16805 "," 97146 "," 49906 "," 99254 "," 39974","4181 "," 6501 "," 3257 "," 5948","2733 "," 0188 "," 7518 "," 2826 "," 7338 "," 1138","163 "," 146 "," 973","41 "," 77 "," 22 "," 79","26491"
"2006-01-11T00:00:00.000Z","55581","51338 "," 86741","27879 "," 75421 "," 27223 "," 02067 "," 62269 "," 21303","0679 "," 5127 "," 6681 "," 1925","1773 "," 4641 "," 2403 "," 3653 "," 8128 "," 2361","741 "," 916 "," 726","75 "," 98 "," 31 "," 39","46333"
"2006-01-12T00:00:00.000Z","50886","78159 "," 72889","04378 "," 30724 "," 66119 "," 24341 "," 00647 "," 77365","4549 "," 7219 "," 3291 "," 3162","5260 "," 7487 "," 5530 "," 3294 "," 6478 "," 2403","381 "," 995 "," 129","10 "," 99 "," 85 "," 92","65327"
"2006-01-13T00:00:00.000Z","15034","91703 "," 97894","21666 "," 70716 "," 16644 "," 67237 "," 36380 "," 66822","1053 "," 9795 "," 6952 "," 6419","9210 "," 0073 "," 4132 "," 8407 "," 6172 "," 9033","887 "," 888 "," 263","04 "," 72 "," 44 "," 83","03188"
"2006-01-14T00:00:00.000Z","15965","80658 "," 95213","75629 "," 10040 "," 88732 "," 48935 "," 22934 "," 82487","8164 "," 2929 "," 6101 "," 8643","6470 "," 4860 "," 4698 "," 0681 "," 8171 "," 3464","219 "," 162 "," 120","92 "," 27 "," 02 "," 23","98421"
"2006-01-15T00:00:00.000Z","20253","65434 "," 56672","82838 "," 74594 "," 01646 "," 25902 "," 63534 "," 88982","4198 "," 2657 "," 0262 "," 2967","7138 "," 4873 "," 1527 "," 9715 "," 2378 "," 3397","059 "," 405 "," 077","33 "," 84 "," 76 "," 48","48258"
"2006-01-16T00:00:00.000Z","87049","70592 "," 61576","23282 "," 82529 "," 63456 "," 16943 "," 31188 "," 36994","1312 "," 0927 "," 2959 "," 3716","8739 "," 8722 "," 7492 "," 6320 "," 6982 "," 2348","465 "," 128 "," 851","29 "," 89 "," 15 "," 26","19007"
"2006-01-17T00:00:00.000Z","32394","99562 "," 90098","91049 "," 37855 "," 23408 "," 68631 "," 17410 "," 92545","1527 "," 2165 "," 9934 "," 2749","1283 "," 1606 "," 3176 "," 3881 "," 4171 "," 8208","987 "," 738 "," 976","19 "," 14 "," 80 "," 53","58265"
"2006-01-18T00:00:00.000Z","74899","79190 "," 46904","21297 "," 26554 "," 21574 "," 33884 "," 14425 "," 28641","8819 "," 4414 "," 8471 "," 3975","6032 "," 3564 "," 8381 "," 9484 "," 4052 "," 3618","742 "," 082 "," 068","18 "," 48 "," 03 "," 58","54174"
"2006-01-19T00:00:00.000Z","17885","86220 "," 39195","36408 "," 13625 "," 37288 "," 74259 "," 80782 "," 37886","7895 "," 9367 "," 9104 "," 0665","4590 "," 6273 "," 8582 "," 8247 "," 3581 "," 1983","485 "," 785 "," 069","71 "," 76 "," 05 "," 02","96100"
"2006-01-20T00:00:00.000Z","30298","72399 "," 70700","60579 "," 18396 "," 98417 "," 22774 "," 25531 "," 19993","1260 "," 1598 "," 8405 "," 5702","7740 "," 2752 "," 0177 "," 2544 "," 2839 "," 1658","321 "," 998 "," 824","85 "," 07 "," 56 "," 74","10418"
"2006-01-21T00:00:00.000Z","17178","78059 "," 97610","97144 "," 96490 "," 35532 "," 51241 "," 73907 "," 83953","4671 "," 4786 "," 9645 "," 9272","2587 "," 1607 "," 9558 "," 5665 "," 8011 "," 4832","257 "," 771 "," 381","89 "," 27 "," 84 "," 36","99791"
"2006-01-22T00:00:00.000Z","79960","58682 "," 96969","43537 "," 22306 "," 85503 "," 17386 "," 55992 "," 16870","3505 "," 8876 "," 6172 "," 4467","0347 "," 7062 "," 3984 "," 2345 "," 3780 "," 2087","032 "," 509 "," 999","45 "," 29 "," 56 "," 38","46312"
"2006-01-23T00:00:00.000Z","82329","01464 "," 51698","62339 "," 24222 "," 49534 "," 95067 "," 22110 "," 66324","6989 "," 6905 "," 7560 "," 5943","5208 "," 1680 "," 0790 "," 1816 "," 8664 "," 1581","193 "," 953 "," 978","64 "," 49 "," 21 "," 86","46512"
"2006-01-24T00:00:00.000Z","46682","62119 "," 55688","59991 "," 18553 "," 93666 "," 80393 "," 49620 "," 78164","5642 "," 4815 "," 2280 "," 6224","2827 "," 2275 "," 0592 "," 6817 "," 8121 "," 5701","724 "," 376 "," 442","80 "," 17 "," 76 "," 41","46319"
"2006-01-25T00:00:00.000Z","48059","94812 "," 72671","88450 "," 98807 "," 55570 "," 73205 "," 14783 "," 12299","2454 "," 9150 "," 8963 "," 5725","7726 "," 7370 "," 7297 "," 5229 "," 6275 "," 6681","217 "," 750 "," 749","51 "," 29 "," 33 "," 48","10303"
"2006-01-26T00:00:00.000Z","51342","48213 "," 63461","24823 "," 66483 "," 43715 "," 68478 "," 24965 "," 92577","4820 "," 7501 "," 7975 "," 7720","9245 "," 5084 "," 1545 "," 0407 "," 5768 "," 9319","468 "," 585 "," 389","39 "," 85 "," 33 "," 38","37516"
"2006-01-27T00:00:00.000Z","46241","48903 "," 92904","17436 "," 27940 "," 64763 "," 88572 "," 01106 "," 91032","0112 "," 8703 "," 4124 "," 6697","0091 "," 2056 "," 0778 "," 5128 "," 2798 "," 0536","829 "," 178 "," 393","35 "," 96 "," 91 "," 53","96885"
"2006-01-30T00:00:00.000Z","63531","77144 "," 64493","45132 "," 96690 "," 57995 "," 31392 "," 84749 "," 78269","1708 "," 7707 "," 5602 "," 1563","5640 "," 5795 "," 9452 "," 4245 "," 3164 "," 6684","707 "," 218 "," 131","81 "," 05 "," 23 "," 03","13128"
"2006-01-31T00:00:00.000Z","24758","12685 "," 00506","41553 "," 04104 "," 38806 "," 06741 "," 96483 "," 66487","0025 "," 9380 "," 2322 "," 8994","6930 "," 3907 "," 3117 "," 2391 "," 7572 "," 9300","632 "," 390 "," 773","48 "," 91 "," 94 "," 39","94868"
"2006-02-01T00:00:00.000Z","41737","15339 "," 76118","79705 "," 85710 "," 50168 "," 06041 "," 56347 "," 49290","0849 "," 3496 "," 0844 "," 6292","4160 "," 8764 "," 3960 "," 5186 "," 6394 "," 5034","316 "," 962 "," 400","87 "," 56 "," 39 "," 68","70134"
"2006-02-02T00:00:00.000Z","39063","14768 "," 24126","21177 "," 65031 "," 94117 "," 81978 "," 92750 "," 71061","3055 "," 7202 "," 3140 "," 3397","6277 "," 5912 "," 6985 "," 4853 "," 1909 "," 7096","292 "," 029 "," 147","52 "," 80 "," 67 "," 23","12607"
"2006-02-03T00:00:00.000Z","67696","00733 "," 86163","41659 "," 11262 "," 81009 "," 01688 "," 90148 "," 45794","0265 "," 2429 "," 5689 "," 3511","0469 "," 4502 "," 9172 "," 1949 "," 5362 "," 3246","029 "," 227 "," 582","39 "," 71 "," 42 "," 91","90538"
"2006-02-04T00:00:00.000Z","71285","34602 "," 00628","72625 "," 06932 "," 67221 "," 16485 "," 95436 "," 57814","9542 "," 5116 "," 9177 "," 1638","7912 "," 0150 "," 7552 "," 6782 "," 4534 "," 0082","128 "," 577 "," 725","59 "," 42 "," 16 "," 88","89913"
"2006-02-05T00:00:00.000Z","59663","05307 "," 22685","67525 "," 91058 "," 62885 "," 10862 "," 83161 "," 60309","1251 "," 4910 "," 1408 "," 9630","7373 "," 4422 "," 4179 "," 1202 "," 3188 "," 1112","201 "," 783 "," 942","82 "," 52 "," 83 "," 42","58189"
"2006-02-06T00:00:00.000Z","65603","46463 "," 01581","09938 "," 71204 "," 11298 "," 06659 "," 32649 "," 45743","1734 "," 4033 "," 9947 "," 1925","3629 "," 4417 "," 5782 "," 3900 "," 4535 "," 8322","709 "," 739 "," 153","70 "," 09 "," 66 "," 79","55857"
"2006-02-07T00:00:00.000Z","15202","45031 "," 43274","66936 "," 00215 "," 07895 "," 20997 "," 74919 "," 87405","4719 "," 5253 "," 1282 "," 9295","7686 "," 5857 "," 7733 "," 6578 "," 7688 "," 4456","104 "," 717 "," 265","65 "," 79 "," 06 "," 86","25681"
"2006-02-08T00:00:00.000Z","05921","01457 "," 20797","68122 "," 08219 "," 89092 "," 13105 "," 60637 "," 04714","7308 "," 9998 "," 6950 "," 2806","1318 "," 7596 "," 3360 "," 2795 "," 5034 "," 5209","557 "," 426 "," 930","72 "," 90 "," 93 "," 40","52808"
"2006-02-09T00:00:00.000Z","81219","53125 "," 86195","55708 "," 01519 "," 12681 "," 18383 "," 93762 "," 35599","1418 "," 9854 "," 0315 "," 8326","4705 "," 3133 "," 3066 "," 5447 "," 6307 "," 5396","760 "," 955 "," 842","29 "," 19 "," 56 "," 18","97239"
"2006-02-10T00:00:00.000Z","92481","38189 "," 98486","82956 "," 97682 "," 69072 "," 10160 "," 81037 "," 29454","9695 "," 1739 "," 2666 "," 7092","6922 "," 1055 "," 8450 "," 4929 "," 4771 "," 6966","411 "," 553 "," 949","12 "," 37 "," 48 "," 99","61803"
"2006-02-11T00:00:00.000Z","52316","59477 "," 87248","08138 "," 98621 "," 69786 "," 81694 "," 88249 "," 52813","5767 "," 7015 "," 8997 "," 3993","4314 "," 3741 "," 6841 "," 5375 "," 0996 "," 0898","830 "," 985 "," 617","54 "," 96 "," 89 "," 99","30760"
"2006-02-12T00:00:00.000Z","08162","61386 "," 16865","19390 "," 51054 "," 27458 "," 99085 "," 64660 "," 03331","0844 "," 7465 "," 8308 "," 2109","2768 "," 7400 "," 4312 "," 7739 "," 7860 "," 2742","450 "," 371 "," 915","88 "," 41 "," 02 "," 63","78278"
"2006-02-13T00:00:00.000Z","77950","31329 "," 13730","29675 "," 11598 "," 17845 "," 22696 "," 39452 "," 29247","5396 "," 4723 "," 9812 "," 0963","3325 "," 4826 "," 0526 "," 2102 "," 2912 "," 8313","319 "," 875 "," 217","95 "," 97 "," 67 "," 83","13103"
"2006-02-14T00:00:00.000Z","04318","29213 "," 95859","98336 "," 72073 "," 62970 "," 32919 "," 56247 "," 67302","7400 "," 4839 "," 6701 "," 2694","0096 "," 8162 "," 2854 "," 0898 "," 3643 "," 1040","481 "," 186 "," 870","08 "," 70 "," 96 "," 24","04643"
"2006-02-15T00:00:00.000Z","64909","94023 "," 84234","27293 "," 09446 "," 68981 "," 70918 "," 80934 "," 39077","5243 "," 1790 "," 2803 "," 8399","5943 "," 3116 "," 9266 "," 7260 "," 5815 "," 2615","801 "," 268 "," 166","35 "," 86 "," 18 "," 32","58730"
"2006-02-16T00:00:00.000Z","47273","02622 "," 26954","06682 "," 93377 "," 46796 "," 18998 "," 72326 "," 56680","5372 "," 5459 "," 5881 "," 5817","4785 "," 1179 "," 8608 "," 5758 "," 9132 "," 6896","142 "," 360 "," 864","22 "," 53 "," 65 "," 51","00426"
"2006-02-17T00:00:00.000Z","25976","71477 "," 31374","17133 "," 06549 "," 94220 "," 67640 "," 36527 "," 92041","7079 "," 4063 "," 7388 "," 2872","6840 "," 0931 "," 5940 "," 8227 "," 1544 "," 7152","071 "," 693 "," 120","91 "," 75 "," 92 "," 89","18932"
"2006-02-18T00:00:00.000Z","10921","15910 "," 06902","63582 "," 26913 "," 44307 "," 32774 "," 08426 "," 35422","3096 "," 7840 "," 5036 "," 2947","3155 "," 8601 "," 8515 "," 4000 "," 5496 "," 2332","512 "," 357 "," 434","48 "," 40 "," 18 "," 60","72766"
"2006-02-19T00:00:00.000Z","36843","70095 "," 01549","34600 "," 38343 "," 61755 "," 05935 "," 92652 "," 85462","6759 "," 9275 "," 4903 "," 4113","6311 "," 9294 "," 2774 "," 4434 "," 2402 "," 8448","245 "," 751 "," 229","12 "," 70 "," 83 "," 45","61777"
"2006-02-20T00:00:00.000Z","09269","20366 "," 64355","80470 "," 04127 "," 29928 "," 07181 "," 49599 "," 18401","0312 "," 3253 "," 4063 "," 7597","2321 "," 7792 "," 3468 "," 4244 "," 4251 "," 7892","141 "," 234 "," 340","92 "," 95 "," 73 "," 07","67700"
"2006-02-21T00:00:00.000Z","97512","44910 "," 72577","47541 "," 04136 "," 23316 "," 64684 "," 09742 "," 63460","2251 "," 4661 "," 4482 "," 5125","2869 "," 5537 "," 1632 "," 3383 "," 1897 "," 9677","321 "," 070 "," 493","32 "," 47 "," 16 "," 00","92091"
"2006-02-22T00:00:00.000Z","68564","40166 "," 81209","17448 "," 21382 "," 04010 "," 82897 "," 37935 "," 22474","5817 "," 5904 "," 7266 "," 5843","3841 "," 1767 "," 0851 "," 7179 "," 4658 "," 2426","515 "," 780 "," 024","22 "," 10 "," 35 "," 65","24165"
"2006-02-23T00:00:00.000Z","41172","81801 "," 91839","66460 "," 66102 "," 34530 "," 02836 "," 53567 "," 23138","2183 "," 9557 "," 8931 "," 5499","9770 "," 8780 "," 7687 "," 0786 "," 5627 "," 7137","915 "," 644 "," 545","31 "," 09 "," 63 "," 62","15758"
"2006-02-24T00:00:00.000Z","21239","57543 "," 69106","87811 "," 15922 "," 11178 "," 05930 "," 21015 "," 77226","9165 "," 8974 "," 5830 "," 0172","6952 "," 7222 "," 9104 "," 8416 "," 9446 "," 0479","266 "," 075 "," 230","81 "," 95 "," 58 "," 83","17805"
"2006-02-25T00:00:00.000Z","00097","49044 "," 70662","95598 "," 15286 "," 34241 "," 86709 "," 24651 "," 35392","3013 "," 5674 "," 1669 "," 9047","1647 "," 2193 "," 2098 "," 2876 "," 7319 "," 0009","844 "," 700 "," 062","04 "," 08 "," 40 "," 96","91484"
"2006-02-26T00:00:00.000Z","09124","84311 "," 79122","27294 "," 43101 "," 60316 "," 69135 "," 13961 "," 43158","8631 "," 7603 "," 4075 "," 3727","0043 "," 3210 "," 3124 "," 5866 "," 6898 "," 5314","313 "," 744 "," 154","87 "," 81 "," 50 "," 45","61779"
"2006-02-27T00:00:00.000Z","94648","29959 "," 05547","39946 "," 28013 "," 96787 "," 54953 "," 01062 "," 35295","7265 "," 3703 "," 2814 "," 5921","1638 "," 5035 "," 1400 "," 1054 "," 8282 "," 2983","913 "," 643 "," 795","15 "," 73 "," 46 "," 83","66912"
"2006-02-28T00:00:00.000Z","67090","60749 "," 66371","94712 "," 11211 "," 26713 "," 02824 "," 75853 "," 31343","6145 "," 1713 "," 3596 "," 7444","2493 "," 9540 "," 1529 "," 3738 "," 4514 "," 2996","838 "," 122 "," 216","08 "," 14 "," 25 "," 75","04909"
"2006-03-01T00:00:00.000Z","07226","90146 "," 38890","16776 "," 11339 "," 58111 "," 09754 "," 82675 "," 06369","8174 "," 4848 "," 4434 "," 1875","3344 "," 8471 "," 1824 "," 4185 "," 1789 "," 9986","587 "," 450 "," 378","18 "," 16 "," 78 "," 21","12705"
"2006-03-02T00:00:00.000Z","17584","61932 "," 34201","25438 "," 27328 "," 24292 "," 79860 "," 86791 "," 09160","5261 "," 3084 "," 6418 "," 4858","6993 "," 0204 "," 3198 "," 8480 "," 8290 "," 9626","729 "," 493 "," 311","41 "," 91 "," 19 "," 48","26526"
"2006-03-03T00:00:00.000Z","95207","06769 "," 98616","10738 "," 20559 "," 52038 "," 81662 "," 13625 "," 03204","0878 "," 7145 "," 5356 "," 7516","1928 "," 9437 "," 6683 "," 5865 "," 6154 "," 8255","210 "," 530 "," 156","47 "," 48 "," 14 "," 51","24024"
"2006-03-04T00:00:00.000Z","91084","68912 "," 99892","40686 "," 50656 "," 85322 "," 48051 "," 28578 "," 81342","8431 "," 4947 "," 9253 "," 3474","8915 "," 2904 "," 1183 "," 8561 "," 0998 "," 0955","603 "," 072 "," 746","75 "," 65 "," 36 "," 48","85160"
"2006-03-05T00:00:00.000Z","36319","80769 "," 98277","95113 "," 12360 "," 66009 "," 62508 "," 70996 "," 82230","3688 "," 0136 "," 7780 "," 5332","4903 "," 5204 "," 8338 "," 4463 "," 8631 "," 7382","110 "," 594 "," 286","05 "," 97 "," 36 "," 18","16356"
"2006-03-06T00:00:00.000Z","78890","13199 "," 23293","49998 "," 68840 "," 65651 "," 55278 "," 60852 "," 81943","7143 "," 7605 "," 6000 "," 4015","7965 "," 6480 "," 2507 "," 0370 "," 8513 "," 6714","137 "," 317 "," 989","89 "," 27 "," 90 "," 02","71676"
"2006-03-07T00:00:00.000Z","37430","72256 "," 00400","03995 "," 04051 "," 27402 "," 00890 "," 83200 "," 93510","7726 "," 5171 "," 0638 "," 4823","4839 "," 0720 "," 7556 "," 0502 "," 1029 "," 9924","210 "," 922 "," 893","81 "," 28 "," 12 "," 84","64242"
"2006-03-08T00:00:00.000Z","76372","05906 "," 36183","48138 "," 91841 "," 36416 "," 79669 "," 52042 "," 83041","0527 "," 7588 "," 6508 "," 1140","9180 "," 9660 "," 4400 "," 3456 "," 2146 "," 7661","324 "," 633 "," 532","37 "," 85 "," 30 "," 39","94246"
"2006-03-09T00:00:00.000Z","81786","96718 "," 76505","33192 "," 05373 "," 93493 "," 07681 "," 27272 "," 29333","4201 "," 2543 "," 7732 "," 1775","1682 "," 1290 "," 4687 "," 3602 "," 2458 "," 8145","550 "," 525 "," 600","95 "," 72 "," 81 "," 45","45201"
"2006-03-10T00:00:00.000Z","51279","98535 "," 36399","96734 "," 64681 "," 65630 "," 51497 "," 12326 "," 98511","4664 "," 6945 "," 3563 "," 8901","9290 "," 0674 "," 5080 "," 0980 "," 0613 "," 0657","296 "," 872 "," 194","47 "," 72 "," 41 "," 88","73410"
"2006-03-11T00:00:00.000Z","18831","57290 "," 31413","80774 "," 36351 "," 75046 "," 00617 "," 89703 "," 42768","1046 "," 1137 "," 4262 "," 2332","1346 "," 6532 "," 6559 "," 2226 "," 5946 "," 3046","235 "," 476 "," 470","75 "," 71 "," 33 "," 00","68629"
"2006-03-12T00:00:00.000Z","28053","34629 "," 56469","86818 "," 00902 "," 66335 "," 44425 "," 71682 "," 88219","3213 "," 4248 "," 6520 "," 7006","3830 "," 8755 "," 8776 "," 8422 "," 5269 "," 6092","925 "," 810 "," 636","65 "," 10 "," 97 "," 14","06903"
"2006-03-13T00:00:00.000Z","19845","79706 "," 62089","25674 "," 00167 "," 77247 "," 09436 "," 03888 "," 25049","3685 "," 3975 "," 1950 "," 9471","9010 "," 0093 "," 6527 "," 5764 "," 2950 "," 5704","650 "," 212 "," 901","31 "," 65 "," 57 "," 16","70509"
"2006-03-14T00:00:00.000Z","35979","63999 "," 04829","94268 "," 29647 "," 13557 "," 97895 "," 09712 "," 44774","7145 "," 0599 "," 1688 "," 9075","5563 "," 1167 "," 8215 "," 1911 "," 5079 "," 2742","804 "," 200 "," 799","34 "," 81 "," 74 "," 10","78556"
"2006-03-15T00:00:00.000Z","05299","23290 "," 64474","06375 "," 69497 "," 48346 "," 06282 "," 83918 "," 98048","7213 "," 0824 "," 4672 "," 2987","8912 "," 8185 "," 3925 "," 7300 "," 9519 "," 3678","130 "," 838 "," 876","79 "," 17 "," 22 "," 80","73428"
"2006-03-16T00:00:00.000Z","82684","62430 "," 39223","45217 "," 09696 "," 98811 "," 37913 "," 32721 "," 39780","1965 "," 9694 "," 6524 "," 6240","0547 "," 3446 "," 2165 "," 6264 "," 0620 "," 6635","800 "," 510 "," 943","32 "," 44 "," 54 "," 08","42919"
"2006-03-17T00:00:00.000Z","69668","10587 "," 78570","63025 "," 69500 "," 62227 "," 13737 "," 53345 "," 96431","2647 "," 9672 "," 2239 "," 3786","1703 "," 6265 "," 1810 "," 2937 "," 2393 "," 3964","394 "," 856 "," 594","57 "," 35 "," 82 "," 29","37670"
"2006-03-18T00:00:00.000Z","66924","50096 "," 32753","20224 "," 79561 "," 83729 "," 66771 "," 42783 "," 68825","5421 "," 9004 "," 1372 "," 9915","3945 "," 5557 "," 5558 "," 7676 "," 5992 "," 6941","711 "," 421 "," 585","87 "," 16 "," 50 "," 18","75045"
"2006-03-19T00:00:00.000Z","21237","52478 "," 20380","37944 "," 11801 "," 07346 "," 21066 "," 51224 "," 06075","0960 "," 0190 "," 2823 "," 8484","6064 "," 7440 "," 9329 "," 2739 "," 8485 "," 0114","830 "," 879 "," 883","95 "," 01 "," 39 "," 20","03744"
"2006-03-20T00:00:00.000Z","47160","91173 "," 52727","45836 "," 56648 "," 55434 "," 37398 "," 63272 "," 03967","7667 "," 2761 "," 4333 "," 5257","9267 "," 4719 "," 8605 "," 3091 "," 8134 "," 0341","531 "," 543 "," 720","30 "," 61 "," 21 "," 52","84630"
"2006-03-21T00:00:00.000Z","37473","08178 "," 88236","79864 "," 15099 "," 78889 "," 18466 "," 79979 "," 98106","4363 "," 1789 "," 5167 "," 3739","1495 "," 1628 "," 9358 "," 7075 "," 3191 "," 7484","138 "," 203 "," 194","94 "," 33 "," 69 "," 10","04008"
"2006-03-22T00:00:00.000Z","01668","61945 "," 82102","19568 "," 31202 "," 10402 "," 15682 "," 09429 "," 82322","7696 "," 3261 "," 9405 "," 6175","6162 "," 4721 "," 0074 "," 9821 "," 4866 "," 6095","004 "," 821 "," 829","81 "," 27 "," 92 "," 20","79248"
"2006-03-23T00:00:00.000Z","79697","02971 "," 21210","74820 "," 20188 "," 35738 "," 46968 "," 20007 "," 49505","1997 "," 9108 "," 6721 "," 9339","5503 "," 5059 "," 7374 "," 5888 "," 6880 "," 4228","309 "," 439 "," 640","69 "," 35 "," 11 "," 87","37844"
"2006-03-24T00:00:00.000Z","80947","27567 "," 99586","45993 "," 37287 "," 56676 "," 09692 "," 55272 "," 57010","1542 "," 6323 "," 2485 "," 5964","1858 "," 3889 "," 6488 "," 8026 "," 9788 "," 5476","499 "," 676 "," 377","73 "," 24 "," 04 "," 54","54200"
"2006-03-25T00:00:00.000Z","62551","46484 "," 42554","23227 "," 58168 "," 83233 "," 31970 "," 36651 "," 26023","7322 "," 3647 "," 0261 "," 5268","1058 "," 3341 "," 2535 "," 7754 "," 9508 "," 9166","993 "," 967 "," 937","63 "," 31 "," 03 "," 26","25443"
"2006-03-26T00:00:00.000Z","24757","35926 "," 28866","64232 "," 34408 "," 88495 "," 74556 "," 56088 "," 42041","3651 "," 4704 "," 4748 "," 3823","3848 "," 3228 "," 5310 "," 2487 "," 2438 "," 3691","767 "," 927 "," 952","27 "," 69 "," 90 "," 55","16846"
"2006-03-27T00:00:00.000Z","87801","62147 "," 18421","05700 "," 42251 "," 66992 "," 78353 "," 64555 "," 57097","8517 "," 3518 "," 3378 "," 6167","4553 "," 5867 "," 1144 "," 7788 "," 0579 "," 5270","730 "," 625 "," 817","87 "," 61 "," 06 "," 15","28952"
"2006-03-28T00:00:00.000Z","33425","71515 "," 17631","15208 "," 90378 "," 41334 "," 22190 "," 61784 "," 41879","5926 "," 6289 "," 4449 "," 2246","9696 "," 5326 "," 2971 "," 0012 "," 2540 "," 3127","508 "," 066 "," 844","09 "," 38 "," 48 "," 61","83043"
